datetime,simulationProfile,simulationLevel,simulationInfo,assessmentInfo
20210826T113040,"Foxtrot","ExamHover","",""
time,positionX,positionY,positionZ,attitudeX,attitudeY,attitudeZ,velocityX,velocityY,velocityZ,reference,obstacle,score[]
24.895,1.574,-0.575,1.329,-1.240,3.249,-23.531,-0.007,-0.014,0.001,2.982,0,
24.911,1.574,-0.575,1.329,-1.234,3.253,-23.418,-0.007,-0.014,0.000,2.982,0,
24.928,1.574,-0.576,1.329,-1.229,3.258,-23.305,-0.007,-0.014,0.001,2.982,0,
24.945,1.574,-0.576,1.329,-1.223,3.262,-23.192,-0.007,-0.014,0.000,2.982,0,
24.961,1.574,-0.576,1.329,-1.218,3.267,-23.079,-0.007,-0.014,0.001,2.982,0,
24.978,1.574,-0.576,1.329,-1.212,3.271,-22.966,-0.007,-0.014,0.000,2.982,0,
24.995,1.574,-0.577,1.329,-1.207,3.276,-22.853,-0.007,-0.014,0.001,2.983,0,
25.011,1.574,-0.577,1.329,-1.201,3.280,-22.740,-0.007,-0.014,0.000,2.983,0,
25.028,1.573,-0.577,1.329,-1.196,3.284,-22.627,-0.007,-0.014,0.001,2.983,0,
25.045,1.573,-0.577,1.329,-1.190,3.289,-22.514,-0.007,-0.014,0.000,2.983,0,
25.061,1.573,-0.577,1.329,-1.184,3.293,-22.401,-0.007,-0.014,0.001,2.983,0,
25.078,1.573,-0.578,1.329,-1.179,3.298,-22.288,-0.007,-0.014,0.000,2.983,0,
25.095,1.573,-0.578,1.329,-1.211,3.289,-22.847,-0.007,-0.014,0.001,2.983,0,
25.111,1.573,-0.578,1.329,-1.274,3.269,-23.990,-0.001,-0.019,-0.005,2.984,0,
25.128,1.573,-0.578,1.329,-1.338,3.248,-25.133,-0.008,-0.007,0.003,2.984,0,
25.145,1.573,-0.579,1.329,-1.401,3.225,-26.276,-0.003,-0.013,-0.002,2.984,0,
25.161,1.573,-0.579,1.329,-1.463,3.201,-27.419,-0.003,-0.013,-0.002,2.984,0,
25.178,1.573,-0.579,1.329,-1.525,3.175,-28.562,-0.003,-0.013,-0.002,2.984,0,
25.195,1.573,-0.579,1.329,-1.586,3.149,-29.704,-0.003,-0.013,-0.002,2.984,0,
25.211,1.573,-0.579,1.329,-1.647,3.121,-30.847,-0.003,-0.013,-0.002,2.984,0,
25.228,1.573,-0.580,1.329,-1.707,3.092,-31.990,-0.003,-0.013,-0.002,2.984,0,
25.245,1.572,-0.580,1.329,-1.767,3.062,-33.133,-0.003,-0.013,-0.002,2.984,0,
25.261,1.572,-0.580,1.329,-1.826,3.031,-34.275,-0.003,-0.013,-0.002,2.984,0,
25.278,1.572,-0.580,1.329,-1.885,2.998,-35.418,-0.003,-0.013,-0.002,2.985,0,
25.295,1.572,-0.580,1.329,-1.943,2.964,-36.560,-0.003,-0.013,-0.002,2.985,0,
25.311,1.572,-0.581,1.329,-2.000,2.930,-37.702,-0.003,-0.013,-0.002,2.985,0,
25.328,1.572,-0.581,1.329,-2.056,2.894,-38.844,-0.003,-0.013,-0.002,2.985,0,
25.345,1.572,-0.581,1.329,-2.142,2.826,-40.617,-0.003,-0.013,-0.002,2.985,0,
25.361,1.572,-0.581,1.329,-2.252,2.728,-42.930,0.001,-0.018,-0.006,2.985,0,
25.378,1.572,-0.581,1.329,-2.357,2.625,-45.242,-0.012,0.001,0.003,2.985,0,
25.395,1.572,-0.581,1.329,-2.458,2.519,-47.554,-0.006,-0.007,-0.002,2.985,0,
25.411,1.572,-0.581,1.329,-2.555,2.408,-49.866,-0.006,-0.007,-0.002,2.985,0,
25.428,1.572,-0.582,1.329,-2.647,2.294,-52.177,-0.006,-0.007,-0.002,2.986,0,
25.445,1.572,-0.582,1.328,-2.734,2.176,-54.488,-0.006,-0.007,-0.002,2.986,0,
25.461,1.571,-0.582,1.328,-2.817,2.055,-56.798,-0.006,-0.007,-0.002,2.986,0,
25.478,1.571,-0.582,1.328,-2.894,1.930,-59.108,-0.006,-0.007,-0.002,2.986,0,
25.494,1.571,-0.582,1.328,-2.967,1.803,-61.418,-0.006,-0.007,-0.002,2.986,0,
25.511,1.571,-0.582,1.328,-3.034,1.672,-63.728,-0.006,-0.007,-0.002,2.986,0,
25.528,1.571,-0.582,1.328,-3.096,1.539,-66.037,-0.006,-0.007,-0.002,2.986,0,
25.544,1.571,-0.582,1.328,-3.153,1.404,-68.346,-0.006,-0.007,-0.002,2.986,0,
25.561,1.571,-0.583,1.328,-3.204,1.266,-70.654,-0.006,-0.007,-0.002,2.987,0,
25.578,1.571,-0.583,1.328,-3.249,1.127,-72.963,-0.006,-0.007,-0.002,2.987,0,
25.594,1.571,-0.583,1.328,-3.299,0.970,-75.587,-0.006,-0.007,-0.002,2.987,0,
25.611,1.571,-0.583,1.328,-3.348,0.799,-78.481,-0.001,-0.010,-0.006,2.987,0,
25.628,1.571,-0.583,1.328,-3.388,0.625,-81.374,-0.004,0.008,0.003,2.987,0,
25.644,1.571,-0.583,1.328,-3.419,0.449,-84.267,-0.001,0.001,-0.001,2.987,0,
25.661,1.571,-0.583,1.328,-3.442,0.272,-87.160,-0.001,0.001,-0.001,2.987,0,
25.678,1.571,-0.583,1.328,-3.455,0.094,-90.053,-0.001,0.001,-0.001,2.987,0,
25.694,1.571,-0.583,1.328,-3.460,-0.084,-92.946,-0.001,0.001,-0.001,2.987,0,
25.711,1.571,-0.583,1.328,-3.455,-0.262,-95.839,-0.001,0.001,-0.001,2.987,0,
25.728,1.571,-0.583,1.328,-3.442,-0.440,-98.731,-0.001,0.001,-0.001,2.987,0,
25.744,1.571,-0.583,1.328,-3.419,-0.617,-101.624,-0.001,0.001,-0.001,2.987,0,
25.761,1.571,-0.583,1.328,-3.388,-0.793,-104.518,-0.001,0.001,-0.001,2.987,0,
25.778,1.571,-0.583,1.328,-3.348,-0.967,-107.411,-0.001,0.001,-0.001,2.987,0,
25.794,1.571,-0.583,1.328,-3.299,-1.138,-110.305,-0.001,0.001,-0.001,2.987,0,
25.811,1.570,-0.582,1.328,-3.241,-1.307,-113.199,-0.001,0.001,-0.001,2.987,0,
25.828,1.570,-0.582,1.328,-3.175,-1.473,-116.093,-0.001,0.001,-0.001,2.987,0,
25.844,1.571,-0.583,1.328,-3.111,-1.613,-118.599,-0.001,0.001,-0.001,2.987,0,
25.861,1.571,-0.582,1.328,-3.048,-1.730,-120.777,0.004,-0.006,-0.005,2.987,0,
25.878,1.571,-0.582,1.328,-2.981,-1.846,-122.956,-0.001,0.008,0.007,2.987,0,
25.894,1.571,-0.582,1.328,-2.910,-1.958,-125.135,0.002,0.001,0.002,2.987,0,
25.911,1.571,-0.582,1.328,-2.834,-2.068,-127.313,0.002,0.001,0.002,2.987,0,
25.928,1.571,-0.582,1.328,-2.755,-2.175,-129.493,0.002,0.001,0.002,2.987,0,
25.944,1.571,-0.582,1.328,-2.671,-2.279,-131.672,0.002,0.001,0.002,2.987,0,
25.961,1.571,-0.582,1.328,-2.583,-2.380,-133.852,0.002,0.001,0.002,2.987,0,
25.978,1.571,-0.582,1.328,-2.492,-2.477,-136.032,0.002,0.001,0.002,2.987,0,
25.994,1.571,-0.582,1.328,-2.397,-2.571,-138.213,0.002,0.001,0.002,2.986,0,
26.011,1.571,-0.582,1.328,-2.299,-2.661,-140.394,0.002,0.001,0.002,2.986,0,
26.028,1.571,-0.582,1.328,-2.197,-2.747,-142.575,0.002,0.001,0.002,2.986,0,
26.044,1.571,-0.582,1.328,-2.092,-2.829,-144.756,0.002,0.001,0.002,2.986,0,
26.061,1.571,-0.582,1.328,-1.983,-2.908,-146.938,0.002,0.001,0.002,2.986,0,
26.078,1.571,-0.582,1.328,-1.872,-2.982,-149.120,0.002,0.001,0.002,2.986,0,
26.094,1.571,-0.582,1.328,-1.794,-3.031,-150.591,0.002,0.001,0.002,2.986,0,
26.111,1.571,-0.582,1.328,-1.744,-3.061,-151.461,0.003,0.003,0.001,2.986,0,
26.128,1.571,-0.582,1.328,-1.693,-3.091,-152.331,0.004,0.005,0.000,2.986,0,
26.144,1.571,-0.582,1.328,-1.642,-3.120,-153.201,0.004,0.005,0.000,2.986,0,
26.161,1.571,-0.582,1.328,-1.591,-3.148,-154.071,0.004,0.005,0.000,2.986,0,
26.178,1.571,-0.582,1.328,-1.539,-3.175,-154.941,0.004,0.005,0.000,2.986,0,
26.194,1.571,-0.582,1.328,-1.487,-3.201,-155.811,0.004,0.005,0.000,2.986,0,
26.211,1.572,-0.581,1.328,-1.435,-3.227,-156.681,0.004,0.005,0.000,2.986,0,
26.228,1.572,-0.581,1.328,-1.382,-3.252,-157.551,0.004,0.005,0.000,2.986,0,
26.244,1.572,-0.581,1.328,-1.328,-3.276,-158.422,0.004,0.005,0.000,2.985,0,
26.261,1.572,-0.581,1.328,-1.275,-3.299,-159.292,0.004,0.005,0.000,2.985,0,
26.278,1.572,-0.581,1.328,-1.221,-3.321,-160.162,0.004,0.005,0.000,2.985,0,
26.294,1.572,-0.581,1.328,-1.166,-3.343,-161.033,0.004,0.005,0.000,2.985,0,
26.311,1.572,-0.581,1.328,-1.111,-3.364,-161.903,0.004,0.005,0.000,2.985,0,
26.328,1.572,-0.581,1.328,-1.056,-3.384,-162.773,0.004,0.005,0.000,2.985,0,
26.344,1.572,-0.581,1.328,-1.029,-3.395,-163.178,0.004,0.005,0.000,2.985,0,
26.361,1.572,-0.581,1.328,-1.024,-3.401,-163.188,0.008,0.001,-0.005,2.985,0,
26.378,1.573,-0.580,1.328,-1.019,-3.406,-163.199,0.013,0.018,0.005,2.984,0,
26.394,1.573,-0.580,1.328,-1.014,-3.411,-163.210,0.013,0.011,-0.000,2.984,0,
26.411,1.573,-0.580,1.328,-1.009,-3.416,-163.220,0.013,0.011,-0.000,2.984,0,
26.428,1.573,-0.580,1.328,-1.004,-3.422,-163.231,0.013,0.011,-0.000,2.984,0,
26.444,1.573,-0.580,1.328,-0.999,-3.427,-163.241,0.013,0.011,-0.000,2.983,0,
26.461,1.574,-0.579,1.328,-0.994,-3.432,-163.252,0.013,0.011,-0.000,2.983,0,
26.478,1.574,-0.579,1.328,-0.989,-3.437,-163.263,0.013,0.011,-0.000,2.983,0,
26.494,1.574,-0.579,1.328,-0.984,-3.442,-163.273,0.013,0.011,-0.000,2.983,0,
26.511,1.574,-0.579,1.328,-0.979,-3.448,-163.284,0.013,0.011,-0.000,2.982,0,
26.528,1.574,-0.579,1.328,-0.974,-3.453,-163.294,0.013,0.011,-0.000,2.982,0,
26.544,1.575,-0.579,1.328,-0.969,-3.458,-163.305,0.013,0.011,-0.000,2.982,0,
26.561,1.575,-0.578,1.328,-0.964,-3.463,-163.316,0.013,0.011,-0.000,2.982,0,
26.578,1.575,-0.578,1.328,-0.959,-3.469,-163.326,0.013,0.011,-0.000,2.982,0,
26.594,1.575,-0.578,1.328,-0.965,-3.471,-163.168,0.013,0.011,-0.000,2.981,0,
26.611,1.576,-0.578,1.328,-1.003,-3.466,-162.494,0.013,0.008,-0.002,2.981,0,
26.628,1.576,-0.578,1.328,-1.042,-3.461,-161.821,0.017,0.014,0.004,2.981,0,
26.644,1.576,-0.577,1.328,-1.080,-3.455,-161.148,0.017,0.011,0.001,2.980,0,
26.661,1.576,-0.577,1.328,-1.118,-3.448,-160.474,0.017,0.011,0.001,2.980,0,
26.678,1.577,-0.577,1.328,-1.156,-3.441,-159.801,0.017,0.011,0.001,2.980,0,
26.694,1.577,-0.577,1.329,-1.194,-3.434,-159.128,0.017,0.011,0.001,2.979,0,
26.711,1.577,-0.577,1.329,-1.232,-3.426,-158.454,0.017,0.011,0.001,2.979,0,
26.728,1.578,-0.577,1.329,-1.270,-3.418,-157.781,0.017,0.011,0.001,2.979,0,
26.744,1.578,-0.576,1.329,-1.308,-3.409,-157.108,0.017,0.011,0.001,2.979,0,
26.761,1.578,-0.576,1.329,-1.346,-3.400,-156.435,0.017,0.011,0.001,2.978,0,
26.778,1.578,-0.576,1.329,-1.383,-3.391,-155.761,0.017,0.011,0.001,2.978,0,
26.794,1.579,-0.576,1.329,-1.421,-3.381,-155.088,0.017,0.011,0.001,2.978,0,
26.811,1.579,-0.576,1.329,-1.458,-3.370,-154.415,0.017,0.011,0.001,2.977,0,
26.827,1.579,-0.575,1.329,-1.495,-3.360,-153.742,0.017,0.011,0.001,2.977,0,
26.844,1.579,-0.575,1.329,-1.533,-3.346,-153.039,0.017,0.011,0.001,2.977,0,
26.861,1.580,-0.575,1.329,-1.579,-3.320,-152.177,0.016,0.009,0.000,2.976,0,
26.877,1.580,-0.575,1.329,-1.623,-3.294,-151.314,0.011,0.014,0.002,2.976,0,
26.894,1.580,-0.575,1.329,-1.668,-3.267,-150.452,0.012,0.013,0.001,2.976,0,
26.911,1.580,-0.574,1.329,-1.712,-3.239,-149.589,0.012,0.013,0.001,2.976,0,
26.927,1.580,-0.574,1.329,-1.755,-3.211,-148.727,0.012,0.013,0.001,2.976,0,
26.944,1.581,-0.574,1.329,-1.799,-3.182,-147.864,0.012,0.013,0.001,2.975,0,
26.961,1.581,-0.574,1.329,-1.841,-3.153,-147.002,0.012,0.013,0.001,2.975,0,
26.977,1.581,-0.574,1.329,-1.883,-3.122,-146.139,0.012,0.013,0.001,2.975,0,
26.994,1.581,-0.573,1.329,-1.925,-3.091,-145.277,0.012,0.013,0.001,2.975,0,
27.011,1.581,-0.573,1.329,-1.967,-3.060,-144.415,0.012,0.013,0.001,2.974,0,
27.027,1.582,-0.573,1.329,-2.007,-3.028,-143.553,0.012,0.013,0.001,2.974,0,
27.044,1.582,-0.573,1.329,-2.048,-2.995,-142.691,0.012,0.013,0.001,2.974,0,
27.061,1.582,-0.573,1.329,-2.088,-2.962,-141.829,0.012,0.013,0.001,2.974,0,
27.077,1.582,-0.572,1.329,-2.127,-2.928,-140.967,0.012,0.013,0.001,2.973,0,
27.094,1.582,-0.572,1.329,-2.163,-2.896,-140.212,0.012,0.013,0.001,2.973,0,
27.111,1.582,-0.572,1.329,-2.196,-2.869,-139.622,0.011,0.008,-0.003,2.973,0,
27.127,1.583,-0.572,1.329,-2.228,-2.841,-139.033,0.006,0.012,0.003,2.973,0,
27.144,1.583,-0.572,1.329,-2.260,-2.813,-138.444,0.007,0.008,-0.001,2.973,0,
27.161,1.583,-0.572,1.329,-2.291,-2.785,-137.855,0.007,0.008,-0.001,2.973,0,
27.177,1.583,-0.571,1.329,-2.322,-2.757,-137.266,0.007,0.008,-0.001,2.973,0,
27.194,1.583,-0.571,1.329,-2.353,-2.728,-136.677,0.007,0.008,-0.001,2.972,0,
27.211,1.583,-0.571,1.329,-2.384,-2.698,-136.088,0.007,0.008,-0.001,2.972,0,
27.227,1.583,-0.571,1.329,-2.414,-2.669,-135.500,0.007,0.008,-0.001,2.972,0,
27.244,1.583,-0.571,1.329,-2.444,-2.639,-134.911,0.007,0.008,-0.001,2.972,0,
27.261,1.583,-0.571,1.329,-2.474,-2.609,-134.322,0.007,0.008,-0.001,2.972,0,
27.277,1.584,-0.571,1.329,-2.503,-2.578,-133.733,0.007,0.008,-0.001,2.972,0,
27.294,1.584,-0.570,1.329,-2.532,-2.548,-133.144,0.007,0.008,-0.001,2.972,0,
27.311,1.584,-0.570,1.329,-2.561,-2.516,-132.556,0.007,0.008,-0.001,2.971,0,
27.327,1.584,-0.570,1.329,-2.589,-2.485,-131.967,0.007,0.008,-0.001,2.971,0,
27.344,1.584,-0.570,1.329,-2.609,-2.461,-131.569,0.007,0.008,-0.001,2.971,0,
27.361,1.584,-0.570,1.329,-2.617,-2.447,-131.407,0.006,0.001,-0.005,2.971,0,
27.377,1.584,-0.570,1.329,-2.625,-2.432,-131.245,0.001,0.008,0.002,2.971,0,
27.394,1.584,-0.570,1.329,-2.633,-2.418,-131.084,0.002,0.002,-0.002,2.971,0,
27.411,1.584,-0.570,1.329,-2.641,-2.403,-130.922,0.002,0.002,-0.002,2.971,0,
27.427,1.584,-0.570,1.329,-2.648,-2.388,-130.760,0.002,0.002,-0.002,2.971,0,
27.444,1.584,-0.570,1.328,-2.656,-2.374,-130.598,0.002,0.002,-0.002,2.971,0,
27.461,1.584,-0.570,1.328,-2.664,-2.359,-130.437,0.002,0.002,-0.002,2.971,0,
27.477,1.584,-0.570,1.328,-2.672,-2.345,-130.275,0.002,0.002,-0.002,2.971,0,
27.494,1.584,-0.570,1.328,-2.679,-2.330,-130.113,0.002,0.002,-0.002,2.971,0,
27.511,1.584,-0.570,1.328,-2.687,-2.315,-129.951,0.002,0.002,-0.002,2.971,0,
27.527,1.584,-0.570,1.328,-2.695,-2.300,-129.790,0.002,0.002,-0.002,2.971,0,
27.544,1.584,-0.570,1.328,-2.702,-2.286,-129.628,0.002,0.002,-0.002,2.971,0,
27.561,1.584,-0.570,1.328,-2.710,-2.271,-129.466,0.002,0.002,-0.002,2.971,0,
27.577,1.584,-0.569,1.328,-2.717,-2.256,-129.305,0.002,0.002,-0.002,2.971,0,
27.594,1.584,-0.570,1.328,-2.722,-2.245,-129.195,0.002,0.002,-0.002,2.971,0,
27.611,1.584,-0.570,1.328,-2.725,-2.238,-129.143,0.001,-0.006,-0.005,2.971,0,
27.627,1.584,-0.570,1.328,-2.727,-2.231,-129.090,0.001,0.003,0.003,2.971,0,
27.644,1.584,-0.570,1.328,-2.730,-2.224,-129.038,0.001,-0.003,-0.001,2.971,0,
27.661,1.584,-0.570,1.328,-2.732,-2.217,-128.985,0.001,-0.003,-0.001,2.971,0,
27.677,1.584,-0.570,1.328,-2.735,-2.210,-128.932,0.001,-0.003,-0.001,2.971,0,
27.694,1.585,-0.570,1.328,-2.737,-2.203,-128.880,0.001,-0.003,-0.001,2.971,0,
27.711,1.585,-0.570,1.328,-2.740,-2.196,-128.827,0.001,-0.003,-0.001,2.971,0,
27.727,1.585,-0.570,1.328,-2.742,-2.189,-128.775,0.001,-0.003,-0.001,2.971,0,
27.744,1.585,-0.570,1.328,-2.744,-2.182,-128.722,0.001,-0.003,-0.001,2.971,0,
27.761,1.585,-0.570,1.328,-2.747,-2.175,-128.670,0.001,-0.003,-0.001,2.971,0,
27.777,1.585,-0.570,1.328,-2.749,-2.168,-128.617,0.001,-0.003,-0.001,2.971,0,
27.794,1.585,-0.570,1.328,-2.752,-2.161,-128.564,0.001,-0.003,-0.001,2.971,0,
27.811,1.585,-0.570,1.328,-2.754,-2.154,-128.512,0.001,-0.003,-0.001,2.971,0,
27.827,1.585,-0.570,1.328,-2.757,-2.147,-128.459,0.001,-0.003,-0.001,2.971,0,
27.844,1.585,-0.570,1.328,-2.756,-2.147,-128.479,0.001,-0.003,-0.001,2.971,0,
27.861,1.585,-0.570,1.328,-2.752,-2.154,-128.569,-0.000,-0.011,-0.005,2.971,0,
27.877,1.585,-0.570,1.328,-2.748,-2.161,-128.660,0.003,0.005,0.004,2.971,0,
27.894,1.585,-0.570,1.328,-2.745,-2.169,-128.750,0.002,-0.003,-0.000,2.971,0,
27.911,1.585,-0.570,1.328,-2.741,-2.176,-128.840,0.002,-0.003,-0.000,2.971,0,
27.927,1.585,-0.571,1.328,-2.737,-2.183,-128.931,0.002,-0.003,-0.000,2.971,0,
27.944,1.585,-0.571,1.328,-2.733,-2.190,-129.021,0.002,-0.003,-0.000,2.971,0,
27.961,1.585,-0.571,1.328,-2.729,-2.197,-129.111,0.002,-0.003,-0.000,2.970,0,
27.977,1.585,-0.571,1.328,-2.726,-2.204,-129.202,0.002,-0.003,-0.000,2.970,0,
27.994,1.585,-0.571,1.328,-2.722,-2.211,-129.292,0.002,-0.003,-0.000,2.970,0,
28.011,1.585,-0.571,1.328,-2.718,-2.218,-129.383,0.002,-0.003,-0.000,2.970,0,
28.027,1.585,-0.571,1.328,-2.714,-2.225,-129.473,0.002,-0.003,-0.000,2.970,0,
28.044,1.585,-0.571,1.328,-2.710,-2.233,-129.563,0.002,-0.003,-0.000,2.970,0,
28.061,1.585,-0.571,1.328,-2.706,-2.240,-129.654,0.002,-0.003,-0.000,2.970,0,
28.077,1.585,-0.571,1.328,-2.703,-2.247,-129.744,0.002,-0.003,-0.000,2.970,0,
28.094,1.585,-0.571,1.328,-2.700,-2.254,-129.850,0.002,-0.003,-0.000,2.970,0,
28.111,1.585,-0.571,1.328,-2.699,-2.261,-129.991,0.002,-0.003,-0.000,2.970,0,
28.127,1.585,-0.571,1.328,-2.699,-2.268,-130.131,0.005,-0.006,-0.001,2.970,0,
28.144,1.585,-0.571,1.328,-2.698,-2.275,-130.271,0.005,-0.006,-0.001,2.970,0,
28.161,1.585,-0.571,1.328,-2.698,-2.283,-130.411,0.005,-0.006,-0.001,2.970,0,
28.177,1.585,-0.571,1.328,-2.697,-2.290,-130.552,0.005,-0.006,-0.001,2.970,0,
28.194,1.586,-0.572,1.328,-2.697,-2.297,-130.692,0.005,-0.006,-0.001,2.970,0,
28.210,1.586,-0.572,1.328,-2.696,-2.304,-130.832,0.005,-0.006,-0.001,2.970,0,
28.227,1.586,-0.572,1.328,-2.696,-2.311,-130.973,0.005,-0.006,-0.001,2.970,0,
28.244,1.586,-0.572,1.328,-2.695,-2.319,-131.113,0.005,-0.006,-0.001,2.970,0,
28.260,1.586,-0.572,1.328,-2.694,-2.326,-131.253,0.005,-0.006,-0.001,2.970,0,
28.277,1.586,-0.572,1.328,-2.694,-2.333,-131.394,0.005,-0.006,-0.001,2.970,0,
28.294,1.586,-0.572,1.328,-2.693,-2.340,-131.534,0.005,-0.006,-0.001,2.970,0,
28.310,1.586,-0.572,1.328,-2.692,-2.347,-131.674,0.005,-0.006,-0.001,2.970,0,
28.327,1.586,-0.572,1.328,-2.692,-2.355,-131.814,0.005,-0.006,-0.001,2.970,0,
28.344,1.586,-0.573,1.328,-2.689,-2.361,-131.947,0.005,-0.006,-0.001,2.970,0,
28.360,1.586,-0.573,1.328,-2.685,-2.365,-132.066,0.003,-0.012,-0.005,2.969,0,
28.377,1.586,-0.573,1.328,-2.680,-2.368,-132.186,0.007,-0.001,0.005,2.969,0,
28.394,1.586,-0.573,1.328,-2.675,-2.372,-132.306,0.005,-0.007,0.001,2.969,0,
28.410,1.587,-0.573,1.328,-2.671,-2.376,-132.426,0.005,-0.007,0.001,2.969,0,
28.427,1.587,-0.573,1.328,-2.666,-2.380,-132.546,0.005,-0.007,0.001,2.969,0,
28.444,1.587,-0.573,1.328,-2.661,-2.384,-132.666,0.005,-0.007,0.001,2.969,0,
28.460,1.587,-0.573,1.328,-2.656,-2.388,-132.785,0.005,-0.007,0.001,2.969,0,
28.477,1.587,-0.573,1.328,-2.652,-2.392,-132.905,0.005,-0.007,0.001,2.969,0,
28.494,1.587,-0.573,1.328,-2.647,-2.396,-133.025,0.005,-0.007,0.001,2.969,0,
28.510,1.587,-0.574,1.328,-2.642,-2.400,-133.145,0.005,-0.007,0.001,2.969,0,
28.527,1.587,-0.574,1.328,-2.637,-2.404,-133.265,0.005,-0.007,0.001,2.969,0,
28.544,1.587,-0.574,1.328,-2.633,-2.408,-133.385,0.005,-0.007,0.001,2.969,0,
28.560,1.587,-0.574,1.328,-2.628,-2.412,-133.504,0.005,-0.007,0.001,2.969,0,
28.577,1.587,-0.574,1.328,-2.623,-2.416,-133.624,0.005,-0.007,0.001,2.969,0,
28.594,1.587,-0.574,1.328,-2.616,-2.421,-133.782,0.005,-0.007,0.001,2.969,0,
28.610,1.587,-0.574,1.328,-2.598,-2.437,-134.147,0.004,-0.008,-0.000,2.969,0,
28.627,1.587,-0.574,1.328,-2.579,-2.453,-134.512,0.002,-0.005,0.002,2.969,0,
28.644,1.588,-0.574,1.328,-2.561,-2.469,-134.876,0.002,-0.007,0.000,2.969,0,
28.660,1.588,-0.575,1.328,-2.542,-2.485,-135.241,0.002,-0.007,0.000,2.969,0,
28.677,1.588,-0.575,1.328,-2.523,-2.500,-135.606,0.002,-0.007,0.000,2.969,0,
28.694,1.588,-0.575,1.328,-2.504,-2.516,-135.971,0.002,-0.007,0.000,2.969,0,
28.710,1.588,-0.575,1.328,-2.485,-2.531,-136.335,0.002,-0.007,0.000,2.969,0,
28.727,1.588,-0.575,1.328,-2.466,-2.547,-136.700,0.002,-0.007,0.000,2.969,0,
28.744,1.588,-0.575,1.328,-2.447,-2.562,-137.065,0.002,-0.007,0.000,2.969,0,
28.760,1.588,-0.575,1.328,-2.428,-2.577,-137.430,0.002,-0.007,0.000,2.969,0,
28.777,1.588,-0.575,1.328,-2.408,-2.591,-137.794,0.002,-0.007,0.000,2.968,0,
28.794,1.588,-0.575,1.328,-2.389,-2.606,-138.159,0.002,-0.007,0.000,2.968,0,
28.810,1.588,-0.576,1.328,-2.369,-2.621,-138.524,0.002,-0.007,0.000,2.968,0,
28.827,1.588,-0.576,1.328,-2.350,-2.635,-138.889,0.002,-0.007,0.000,2.968,0,
28.844,1.588,-0.576,1.328,-2.330,-2.650,-139.251,0.002,-0.007,0.000,2.968,0,
28.860,1.588,-0.576,1.328,-2.310,-2.662,-139.587,0.002,-0.008,-0.000,2.968,0,
28.877,1.588,-0.576,1.328,-2.290,-2.675,-139.924,-0.001,-0.005,0.000,2.969,0,
28.894,1.588,-0.576,1.328,-2.271,-2.688,-140.260,-0.001,-0.006,-0.000,2.969,0,
28.910,1.588,-0.576,1.328,-2.251,-2.700,-140.597,-0.001,-0.006,-0.000,2.969,0,
28.927,1.588,-0.576,1.328,-2.231,-2.713,-140.933,-0.001,-0.006,-0.000,2.969,0,
28.944,1.588,-0.576,1.328,-2.211,-2.725,-141.270,-0.001,-0.006,-0.000,2.969,0,
28.960,1.588,-0.576,1.328,-2.191,-2.737,-141.606,-0.001,-0.006,-0.000,2.969,0,
28.977,1.588,-0.577,1.328,-2.171,-2.749,-141.943,-0.001,-0.006,-0.000,2.969,0,
28.994,1.588,-0.577,1.328,-2.150,-2.761,-142.279,-0.001,-0.006,-0.000,2.969,0,
29.010,1.588,-0.577,1.328,-2.130,-2.773,-142.616,-0.001,-0.006,-0.000,2.969,0,
29.027,1.588,-0.577,1.328,-2.110,-2.785,-142.952,-0.001,-0.006,-0.000,2.969,0,
29.044,1.588,-0.577,1.328,-2.089,-2.796,-143.289,-0.001,-0.006,-0.000,2.969,0,
29.060,1.588,-0.577,1.328,-2.069,-2.808,-143.625,-0.001,-0.006,-0.000,2.969,0,
29.077,1.588,-0.577,1.328,-2.048,-2.819,-143.962,-0.001,-0.006,-0.000,2.969,0,
29.094,1.588,-0.577,1.328,-2.031,-2.828,-144.239,-0.001,-0.006,-0.000,2.969,0,
29.110,1.588,-0.577,1.328,-2.021,-2.832,-144.409,-0.003,-0.008,-0.004,2.969,0,
29.127,1.587,-0.577,1.328,-2.010,-2.836,-144.578,-0.002,-0.001,0.003,2.969,0,
29.144,1.587,-0.577,1.328,-1.999,-2.839,-144.748,-0.003,-0.004,-0.000,2.969,0,
29.160,1.587,-0.577,1.328,-1.989,-2.843,-144.917,-0.003,-0.004,-0.000,2.969,0,
29.177,1.587,-0.578,1.328,-1.978,-2.847,-145.087,-0.003,-0.004,-0.000,2.969,0,
29.194,1.587,-0.578,1.328,-1.968,-2.850,-145.257,-0.003,-0.004,-0.000,2.969,0,
29.210,1.587,-0.578,1.328,-1.957,-2.854,-145.426,-0.003,-0.004,-0.000,2.969,0,
29.227,1.587,-0.578,1.328,-1.946,-2.858,-145.596,-0.003,-0.004,-0.000,2.970,0,
29.244,1.587,-0.578,1.328,-1.936,-2.861,-145.765,-0.003,-0.004,-0.000,2.970,0,
29.260,1.587,-0.578,1.328,-1.925,-2.865,-145.935,-0.003,-0.004,-0.000,2.970,0,
29.277,1.587,-0.578,1.328,-1.914,-2.868,-146.104,-0.003,-0.004,-0.000,2.970,0,
29.294,1.587,-0.578,1.328,-1.904,-2.872,-146.274,-0.003,-0.004,-0.000,2.970,0,
